BactReads/SCBM20COMPDNA1_7_R1_bacterial.fastq.gz	1660223 149.698 51 150
BactReads/SCBM20COMPDNA1_8_R1_bacterial.fastq.gz	1648706 149.712 51 150
BactReads/SCBM20COMPDNA1_9_R1_bacterial.fastq.gz	1680972 149.733 51 150
BactReads/SJEM202GENDNA1_20_R1_bacterial.fastq.gz	2026418 149.649 51 150
BactReads/SJEM202GENDNA1_21_R1_bacterial.fastq.gz	1829855 149.371 51 150
BactReads/SJEM202GENDNA1_22_R1_bacterial.fastq.gz	2151933 149.619 51 150
BactReads/SJEM202GENDNA1_23_R1_bacterial.fastq.gz	1893829 149.518 51 150
BactReads/SJEM202GENDNA1_24_R1_bacterial.fastq.gz	2063725 149.505 51 150
BactReads/SJEM202GENDNA1_25_R1_bacterial.fastq.gz	2015059 149.803 51 150
BactReads/SJEM202GENDNA1_26_R1_bacterial.fastq.gz	1972268 149.474 51 150
BactReads/SJEM202GENDNA1_27_R1_bacterial.fastq.gz	1880869 148.851 51 150
BactReads/SJEM202GENDNA1_28_R1_bacterial.fastq.gz	2020825 149.655 51 150
BactReads/SJEM202GENDNA1_2_R1_bacterial.fastq.gz	1935058 149.564 51 150
BactReads/SJEM202GENDNA1_30_R1_bacterial.fastq.gz	2106129 149.626 51 150
BactReads/SJEM202GENDNA1_31_R1_bacterial.fastq.gz	1976175 149.616 51 150
BactReads/SJEM202GENDNA1_32_R1_bacterial.fastq.gz	2125132 149.659 51 150
BactReads/SJEM202GENDNA1_33_R1_bacterial.fastq.gz	1916585 149.439 51 150
BactReads/SJEM202GENDNA1_34_R1_bacterial.fastq.gz	2247850 149.865 51 150
BactReads/SJEM202GENDNA1_35_R1_bacterial.fastq.gz	1975584 149.427 51 150
BactReads/SJEM202GENDNA1_36_R1_bacterial.fastq.gz	1975934 149.355 51 150
BactReads/SJEM20COMPDNA1_11_R1_bacterial.fastq.gz	1924599 149.189 51 150
BactReads/SJEM20COMPDNA1_12_R1_bacterial.fastq.gz	2056927 147.118 51 150
BactReads/SJEM20COMPDNA1_13_R1_bacterial.fastq.gz	1790294 148.998 51 150
BactReads/SJEM20COMPDNA1_14_R1_bacterial.fastq.gz	2191777 149.438 51 150
BactReads/SJEM20COMPDNA1_15_R1_bacterial.fastq.gz	2118278 149.333 51 150
BactReads/SJEM20COMPDNA1_16_R1_bacterial.fastq.gz	1991133 149.238 51 150
BactReads/SJEM20COMPDNA1_17_R1_bacterial.fastq.gz	2168012 149.52 51 150
BactReads/SJEM20COMPDNA1_18_R1_bacterial.fastq.gz	2055018 149.381 51 150
BactReads/SJEM20COMPDNA1_19_R1_bacterial.fastq.gz	2189250 149.687 51 150
BactReads/Soimic20COMPDNA1_11_R1_bacterial.fastq.gz	1150327 149.708 51 150
BactReads/Soimic20COMPDNA1_16_R1_bacterial.fastq.gz	1511399 149.666 51 150
BactReads/Soimic20COMPDNA1_21_R1_bacterial.fastq.gz	1394214 149.748 51 150
BactReads/Soimic20COMPDNA1_23_R1_bacterial.fastq.gz	1434978 149.756 51 150
BactReads/Soimic20COMPDNA1_25_R1_bacterial.fastq.gz	1450351 149.739 51 150
BactReads/Soimic20COMPDNA1_29_R1_bacterial.fastq.gz	1507100 149.684 51 150
BactReads/Soimic20COMPDNA1_30_R1_bacterial.fastq.gz	1425424 149.74 51 150
BactReads/Soimic20COMPDNA1_40_R1_bacterial.fastq.gz	2179896 149.694 51 150
BactReads/Soimic20COMPDNA1_41_R1_bacterial.fastq.gz	1548125 149.649 51 150
BactReads/Soimic20COMPDNA1_42_R1_bacterial.fastq.gz	1413885 149.758 51 150
BactReads/Soimic20COMPDNA1_43_R1_bacterial.fastq.gz	1631846 149.774 51 150
BactReads/Soimic20COMPDNA1_44_R1_bacterial.fastq.gz	1387885 149.685 51 150
BactReads/Soimic20COMPDNA1_45_R1_bacterial.fastq.gz	1533920 149.655 51 150
BactReads/Soimic20COMPDNA1_46_R1_bacterial.fastq.gz	1367888 149.707 51 150
BactReads/Soimic20COMPDNA1_70_R1_bacterial.fastq.gz	2086981 149.672 51 150
BactReads/Soimic20COMPDNA1_81_R1_bacterial.fastq.gz	1620606 149.76 51 150
BactReads/Soimic20COMPDNA1_82_R1_bacterial.fastq.gz	1267741 149.492 51 150
BactReads/Soimic20COMPDNA1_83_R1_bacterial.fastq.gz	1609099 149.618 51 150
BactReads/Soimic20COMPDNA1_90_R1_bacterial.fastq.gz	1481206 149.685 51 150
BactReads/Soimic20COMPDNA1_91_R1_bacterial.fastq.gz	1537852 149.704 51 150
BactReads/Soimic20COMPDNA1_92_R1_bacterial.fastq.gz	1447106 149.719 51 150
BactReads/Soimic20COMPDNA1_93_R1_bacterial.fastq.gz	1408541 149.661 51 150
BactReads/Soimic20COMPDNA1_94_R1_bacterial.fastq.gz	1355623 149.697 51 150
BactReads/SREM20COMPDNA1_11_R1_bacterial.fastq.gz	2218303 149.655 51 150
BactReads/SREM20COMPDNA1_12_R1_bacterial.fastq.gz	1950323 149.489 51 150
BactReads/SREM20COMPDNA1_13_R1_bacterial.fastq.gz	2103664 149.617 51 150
BactReads/SREM20COMPDNA1_14_R1_bacterial.fastq.gz	2107115 149.638 51 150
BactReads/TALM20COMPDNA1_2_R1_bacterial.fastq.gz	1607639 149.642 51 150
BactReads/TALM20COMPDNA1_3_R1_bacterial.fastq.gz	1525320 149.538 51 150
