,sample_idx,true_class,PF05721.19,PF00115.25,PF01152.27,PF08530.16,PF00042.28,PF02906.19,PF00916.26,PF17773.7,PF05425.18,PF01521.26,PF03063.25,PF13597.11,PF00116.26,PF16870.10,PF02579.22,PF17910.6,PF10371.14,PF00296.26,PF01871.22,PF00510.24
3788,194,0,-0.37879173473005046,-0.038130596033036354,-0.06741924324960427,0.027488444972384993,0.0665090746182951,-0.07420308724682825,-0.04938548248411275,-0.2383690421902914,0.033971470033088806,-0.07378314495830039,-0.1761278164489364,-0.43885684619571824,-0.046062680204926654,-0.16890775976850378,-0.07093975368740794,-0.14507577454841183,-0.1564826086748555,-0.18646528117302366,-0.07932612276952151,-0.42837271648711145
327,195,0,-0.7089255268063579,-0.04423186782383773,0.16456847636219143,-0.1859377968744623,-0.17366702168232326,-0.07417606036600287,-0.1454341670476605,0.18107260001790612,-0.0667597816434401,-0.09039623353322875,-0.12160459276438927,0.6244355870645334,-0.07396463137371063,-0.2354419878032901,-0.14946030739712254,-0.09951366201901908,-0.18136453867953783,-0.3227413780815443,-0.07671366076859994,-0.4440182188070408
4288,196,0,0.22293933177059488,-0.040683939785793585,-0.15853558512969332,0.05819899243568565,-0.13668721978572104,-0.07300039366836981,-0.047431633626581905,-0.3463500529106816,-0.05542237800470559,-0.05525159387438302,-0.16589671049148533,-0.5015654571355553,-0.05815499775277941,-0.14230298253268917,-0.040983948200477655,-0.09439963190841859,-0.1773042604102649,-0.18981959339001733,-0.10100257329745987,-0.3758391604339766
197,197,1,0.3161266096753674,0.28946548641797476,0.23364017838537068,-0.191016218831169,0.07098839608035278,-0.15140762051446552,0.3896399897649796,0.4007108100859307,0.17635508035356443,0.005172490664135048,-0.026131885000065053,0.5512765110437537,0.14427313918393633,0.5098407394184618,-0.08674137393661202,-0.11943038876086985,-0.14369483123842974,-0.32201781989112815,-0.12293824797538032,0.9791280349318362
1671,198,0,-0.49728691225276794,-0.10831356732950705,-0.09107783681487534,-0.0296078102480293,0.03848572864199805,-0.10599083447965686,-0.07754444378521334,-0.4946943237991759,-0.23411607787007538,-0.06424853226285748,-0.2218218268787713,-0.36328899475320675,0.06225225694295556,-0.17038048273357084,-0.09204493110084655,-0.1455329736880192,-0.11075092925229779,-0.46355740926005634,-0.12498314470221229,0.7837012331055231
4715,199,0,-0.38190846728714734,-0.040603895337582525,-0.11415411206108778,-0.13861824151756072,-0.19341734917229725,-0.0721415812904171,-0.058716188196670294,-0.18555802699233517,-0.052635741147083415,-0.06777051874903971,-0.18951917690379394,-0.3108065512870652,-0.04849387130682137,-0.15924290974039046,-0.06863286774488003,-0.10757167758492871,-0.11380133354430026,-0.25194029213360775,-0.0749813313954383,-0.3653500281753492
2089,200,0,-0.33566093332589486,-0.04035651041977886,-0.30330460484812316,-0.03954237778274182,0.10531798810748212,-0.06878979279008722,-0.08394910928446332,-0.19462098033948913,-0.05336382198859279,-0.08010021273013393,0.8867733457692276,-0.2487946028544439,-0.05638011129924315,-0.14852735845567475,0.1432718846346253,-0.05342662126388784,-0.09717926483913177,-0.34890603659482183,-0.07985028883428537,-0.36386382512925725
2606,201,0,0.30848664613368787,-0.046833466201084355,0.1376971590247478,0.016968492424059498,-0.07126790149478436,-0.07828042855273405,-0.05671501093116064,-0.4556111834454863,-0.0703444247205782,-0.05765311145863231,-0.13913882519422374,-0.4649971479571752,-0.06059953494123559,-0.18168885797282816,-0.0540052707625203,-0.09191723624049473,-0.15781369767677333,-0.19713790031687428,-0.09911661018374977,-0.34480356372813153
2242,202,0,-0.37484659824525574,-0.037985641185810874,-0.05058674761936547,0.030729779355458092,0.06262608412830754,-0.07183380086402498,-0.0443726394977813,-0.24046475132324227,-0.062075124867550374,-0.07341006033156104,-0.180117914628001,-0.4359839767931862,-0.044295405192196886,-0.16291075041869096,-0.07016678366726771,-0.13799344111757306,-0.14801816847075808,-0.1818885452594069,-0.07649614861152314,-0.3315451364370066
1210,203,1,0.12933541892263745,0.23619240003605144,0.10367831806304018,0.08869225686871413,0.019408060065300364,0.21944960719155485,-0.27390508132551983,0.1994680607446548,0.04197976150012911,0.30625319022836917,0.34520333110606,0.2393115636433312,0.21728697275962836,0.36577373886243847,0.17504918371289913,-0.4648506097928152,-0.35716256278429853,0.4575770085937874,0.5264184736142796,0.8099774253470459
1292,204,0,0.2528038416827247,-0.07002833829402975,-0.20001847989586208,-0.11473953510347366,0.10180701647799885,-0.05263621499769385,-0.09828576685568784,-0.3396011550563765,-0.05078553407827036,-0.10582506289517275,-0.24467040010260765,0.7129829217117053,-0.09595751096337402,-0.19990909238438845,-0.05460728503417017,-0.13732353358388574,-0.11012628506045347,0.056366131075147624,-0.10340104551831508,-0.43636981026606475
2381,205,0,0.2712697207445244,-0.05404351558501552,0.16598836647680626,0.07681066033789337,0.05301898725450064,-0.07386880642476311,-0.1446945161398686,-0.4672430913653292,0.060784374681790855,-0.0937046643905542,-0.16884101395014986,-0.3749752530152623,-0.11084907429269147,-0.24477242200042035,-0.09744353341981467,-0.15846197030464612,-0.14414485977996322,0.22680519109078467,-0.11843027843763482,-0.5164487183504957
3746,206,0,-0.5921742795917296,-0.039263435610246825,-0.23665104091894806,-0.06624186911513821,0.17750288005119863,-0.07132445722585178,-0.06716142424564049,0.07862112441197998,-0.06554079518946222,-0.07956311581808688,-0.1584002662263081,-0.3035329437569334,-0.05128925262855807,-0.21371401357265588,-0.08641135462772853,-0.15405448596498808,-0.18207085644744592,-0.26235960329116553,-0.08281914456510282,-0.4242574933018107
702,207,0,-0.5763967527103321,-0.041127785831447106,-0.2912481612073747,-0.14728433340605354,-0.2384760744648012,-0.07090429878071756,-0.07282358521558482,0.0107490410195066,-0.05898537342807622,-0.06990166843964109,-0.17250789038554484,-0.2945484247957368,-0.056843725491086954,-0.20281763075493767,-0.07919982604901118,-0.1317079839482508,-0.1616707681228845,-0.2995982955456887,-0.07998316398201764,-0.47195758698798124
1458,208,0,-0.5763967527103321,-0.041127785831447106,-0.2912481612073747,-0.14728433340605354,-0.2384760744648012,-0.07090429878071756,-0.07282358521558482,0.0107490410195066,-0.05898537342807622,-0.06990166843964109,-0.17250789038554484,-0.2945484247957368,-0.056843725491086954,-0.20281763075493767,-0.07919982604901118,-0.1317079839482508,-0.1616707681228845,-0.2995982955456887,-0.07998316398201764,-0.47195758698798124
726,209,0,-0.38580436781523003,-0.04089063072593375,-0.12606369236310086,-0.1385398136394488,-0.20704538049966004,-0.07393358005594053,-0.06246973717377521,-0.18541124569845802,0.029207801977581896,-0.0691156104257768,-0.1874392847272025,-0.3149268656143637,-0.04965511996844047,-0.16511806991696684,-0.06748216768744181,-0.11451247829654083,-0.12364324627557972,-0.25522080781582096,-0.07768481075140735,-0.44769599188356607
3645,210,0,-0.37919319871434,-0.02543050506101464,-0.23730796670239587,0.020398327973900805,0.013468305686227708,-0.08373701998120564,0.016708104758740194,-0.28824519993242376,0.04623572770401576,-0.06626127834259062,-0.16627169717510518,-0.5104536755161164,-0.054327075332976364,-0.17114373499970678,-0.09110599735401226,-0.17451063024849514,-0.15150749613313372,-0.19586211680958734,-0.09374666694148324,-0.4329982786771403
3057,211,0,0.2516385758685055,-0.039241914401854344,-0.09792175756166589,-0.005578783233125502,0.09788469867056675,-0.07226345651745966,-0.044946082222645206,-0.36803950374388483,-0.061976842986095175,-0.05881276422210954,-0.1701407575178546,-0.5650507038936888,-0.05550155222414752,-0.15129264269106152,-0.03766007819632423,-0.13309668054850013,-0.19084956888240892,-0.15747493548144845,-0.10580655212617768,-0.34416016549202055
3078,212,1,0.1967189867848783,0.1989108007344873,0.14898035658060946,0.0871380977774769,0.031094390521088127,0.4554945305545512,-0.13216566062476404,0.3193674583335428,0.054985944117021866,0.4537829103814525,0.38806998264635345,0.23666908154652996,0.12359538520114388,0.5174614344228039,-0.17869431503051103,0.3514143820558174,0.4171991187414292,0.3273976790133799,-0.16786721925503012,0.8042169365843606
1424,213,0,0.3201082209343797,-0.05022724650966912,-0.06809428680398714,0.12222429277095753,0.1519395743842824,-0.050912918069278744,-0.08334378681901831,-0.27081072180615723,-0.06129690989957584,-0.08344952147127398,-0.16740383506628634,0.9570961986262977,-0.05467690970906214,-0.13264044014136375,-0.012392278345928482,-0.05876194777679322,-0.16512309672850733,-0.11096322630375517,-0.09371580023236543,-0.3185421464969245
5181,214,0,-0.464585310535188,-0.1123950545574544,-0.029006651257398746,-0.09001957106433683,-0.07965829525402592,-0.10599150324507951,-0.07482565661851863,-0.5231196385803255,-0.21512204039564464,-0.05432475634983743,-0.2218981301064887,-0.3553440696135198,0.08280105144180198,-0.16707428470150013,-0.08561634945384451,-0.1466639456288759,-0.10082755313196597,-0.49522574922265994,-0.12855590056775745,0.9192841363026241
3954,215,0,0.29078649506564697,-0.053708599261967645,0.148657528038369,0.09188820272406868,0.05007903701866284,-0.07147169019111095,-0.14112703783563454,-0.4618768294572535,-0.0630453122874289,-0.09090489011657062,-0.17378900081087942,-0.35702452599494605,-0.10834644541822763,-0.23974635058068208,-0.11121048547604996,-0.1491817858642913,-0.13897784008336198,0.22043775407625865,-0.1140456614690583,-0.4350957844580449
2939,216,0,-0.5763967527103321,-0.041127785831447106,-0.2912481612073747,-0.14728433340605354,-0.2384760744648012,-0.07090429878071756,-0.07282358521558482,0.0107490410195066,-0.05898537342807622,-0.06990166843964109,-0.17250789038554484,-0.2945484247957368,-0.056843725491086954,-0.20281763075493767,-0.07919982604901118,-0.1317079839482508,-0.1616707681228845,-0.2995982955456887,-0.07998316398201764,-0.47195758698798124
1360,217,1,0.4154550538051404,-0.053813702769803844,-0.18543510626275203,0.009417414403835636,0.1586011407398863,-0.0566057754137573,-0.10624205485546578,0.19035249152838654,-0.08444175685317708,-0.06650482624851804,-0.15247687946660943,-0.4246553787680683,-0.11006541329390247,-0.16799035789683622,-0.09005691613587236,-0.2414001328144603,-0.2967292363640708,-0.2211810641662115,0.7274933199735562,-0.5128563020441866
3547,218,0,-0.5768681754286092,-0.06844787585959777,-0.36863957120253393,-0.11337421549384215,-0.17190183538847995,-0.06223777671890368,-0.09201489978366138,0.0813654786347595,0.04112221940363343,-0.09941451858064981,-0.21227260231212242,-0.2966335310947266,-0.1248205176133715,-0.23086531018364498,-0.15180371208963303,-0.19229006318546701,-0.15659717698154382,0.49023004555647803,0.5120034738355066,-0.7412780497684269
5514,219,0,-0.32944819841010187,-0.03973665033374169,-0.06667258383355748,0.09524948380887831,-0.09784807615267989,-0.07050375472019264,-0.05009462813533683,-0.1998872245766382,-0.05546914069670478,-0.06353984751080595,-0.17678025667508632,-0.40063780907098495,-0.04849544438546958,-0.1519209136227145,-0.06361482137480956,-0.0997503174385904,-0.1346287195678742,-0.22298410945444472,-0.07111079512037594,-0.35904999217352257
4197,220,0,-0.5302955055091793,-0.0489916670380236,-0.01351257869771551,0.14323035642045043,0.0971697999222938,-0.05710640356971438,-0.07996961861133726,-0.1800575284543551,-0.06105160854748309,-0.0935931485490451,-0.1790842189220445,0.862244750893086,-0.043460219353500286,-0.16254133798578332,-0.05406099619847335,-0.06803447324804705,-0.12748524320733293,-0.16650481512269819,-0.07496285880856605,-0.3252891825842419
4932,221,0,-0.47526389408670866,-0.03136143473004311,-0.366562183354361,-0.1435687467466597,-0.22949229690312492,-0.09096903683086294,0.22744814883752718,0.05644498141563511,-0.07064673255585009,-0.059492814840265196,-0.12412127079022901,-0.3422909952343765,-0.0765109889534245,-0.214156421188181,-0.07760902071838716,0.4608358741296348,-0.16568637211393844,-0.296004073254876,-0.0984867137539213,-0.5124587884201088
3399,222,1,0.13677599988253056,0.2429886805438021,0.2762978270074205,0.1066660154750274,0.03469723811262804,0.5240912499055946,0.35099877440912164,0.4099549016069394,0.07495332377675934,0.45363971873642317,-0.20550176883298057,0.3348335637806808,0.1106822423645298,0.4636261159109043,0.3788393520718436,0.2982343553292909,0.4288931507023861,0.3578629292072395,-0.15085070164678194,0.709779538627232
4498,223,1,0.202267334633031,-0.05685966600026698,0.4198627808792102,0.10012662095961367,0.19471883356180097,-0.0831170671362313,-0.15397133668948573,0.3803691928414037,0.08986622949528598,-0.13680264902949418,0.3873695431906019,0.20457302894689708,-0.18958425928664477,1.0601630038069942,0.3779469756471609,0.29255267322469963,0.7036053796664019,0.47487586142928445,0.8061882079826006,-0.28050032864255886
2327,224,0,0.2167247396741376,-0.03257474124817184,-0.21293211879216725,0.04711494714002936,-0.08478600262116813,-0.0819564601461596,0.12820139538469452,-0.38744222860829614,0.032210783624343126,-0.04825761645757673,-0.15083247713019346,-0.5858652536778998,-0.06439867981367114,-0.15011695842257752,-0.06689668314313375,-0.12432710209707905,-0.20182782613736247,-0.19989766276486934,-0.12265359920439615,-0.4593018250528829
1355,225,0,0.31744506853855897,-0.03631814972416678,0.1358152495118252,0.028799648494084836,0.09558644485553223,-0.07857007685598329,-0.14844145516316687,-0.3994186158837307,0.05288440031496094,-0.06784332893245257,-0.11725746211108878,-0.3979785870794798,-0.0763682325617233,-0.19219335922931635,-0.049927247974421544,-0.13115702652480146,-0.16084567255736748,-0.21838510809121456,-0.10875438024571533,-0.41687967741422766
2284,226,1,0.23877495399523585,0.19380073548895083,0.21153062257296484,-0.3204715375015866,0.05699779193237239,-0.11532852139039258,0.21606087848959077,0.31048825890022796,0.07263759049215233,0.2770977604920121,-0.20580311822096786,0.40006756512795016,0.1760514742448213,0.3010153411873003,-0.14124860021810468,-0.27440993574373934,-0.19760012844277444,0.2963298054363674,0.43531833301552064,0.8402815264141014
5298,227,1,0.14922309088617985,0.26232422114265436,0.19250877675414735,0.10352169720549596,0.04805401073409174,0.3299468834083517,0.349837865758853,0.2884798729689191,0.03428103710498518,0.35803307219848973,0.3606747974245459,0.2417075074680467,0.2186348711353725,0.38785603657643386,0.3279248651718399,0.36116020020357165,-0.344208873758805,0.4215771238041958,0.5086926329031632,0.7582419706653152
3440,228,0,0.2346054737253455,-0.04176034946266183,-0.22468894154833638,-0.11069178863714556,-0.24921771826478933,-0.07394635259037664,-0.05974220655069592,-0.32514673801051436,0.03230605905522719,-0.06068570806619026,-0.169759771330666,-0.39512705746075966,-0.05919175798540865,-0.15475048700680505,-0.040209899140622105,-0.10518550595483407,-0.19218889842970313,-0.2227325392621178,-0.11029688818419393,-0.4650703981214081
46,229,1,0.14151443368043523,0.26892220006237805,0.23581224766041442,0.06329339161131102,0.07207647207292536,0.4410163032687273,-0.16669765326475025,0.35043324730573744,0.09388295770155551,0.35201804241183027,0.5997982343539463,-0.0791576171564068,0.12955713324733883,0.4073067474237017,0.3012298373299553,0.4016397261572644,0.6102434529783104,0.4167613758389746,0.5890092895454098,0.6403981978656751
371,230,0,-0.3828159927547588,-0.03169140834755899,-0.2211099133849687,-0.1234834081488901,-0.13632558963852093,-0.08282397803505169,0.14791194120296197,-0.2241309614117505,0.034361797920598534,-0.05666415772892281,-0.1739011228308469,-0.39261628476056537,-0.05407029701371269,-0.1667980541214011,-0.09736055842142262,-0.1374839623972484,-0.12592310284899716,-0.25160725202538453,-0.0915626142222717,-0.44691193367031
27,231,1,0.14922309088617985,0.26232422114265436,0.19250877675414735,0.10352169720549596,0.04805401073409174,0.3299468834083517,0.349837865758853,0.2884798729689191,0.03428103710498518,0.35803307219848973,0.3606747974245459,0.2417075074680467,0.2186348711353725,0.38785603657643386,0.3279248651718399,0.36116020020357165,-0.344208873758805,0.4215771238041958,0.5086926329031632,0.7582419706653152
3472,232,0,0.22220163239079338,-0.04917885858102323,-0.18564206099755898,0.07535708392921639,-0.23551909640104662,-0.12465825277634807,-0.08702936844613214,0.12419892268846894,0.02103355602937033,-0.15943609324375682,0.6716808090893194,0.483104985343737,-0.1494055633976256,-0.2795900921576651,-0.022217242070878423,0.127308208879229,-0.15617297342382655,0.34321310016247625,-0.10945307605692578,-0.7763410510709127
3347,233,0,-0.5972295271434349,-0.03054139350623313,0.18871657450653356,-0.03339948966898495,0.13056154690174226,-0.07795288259839243,-0.16552818362706562,0.2610629400401325,0.0659153563764926,-0.08330358809954692,-0.13113617105850198,-0.26063676334527086,-0.07215795441146612,-0.2486201474375409,-0.2046885433556449,-0.16365887489796502,-0.2577139483828513,-0.29189629999618205,-0.0877354778063781,-0.490015753248861
3942,234,0,0.30070873251926644,-0.04384373246195439,0.1023588945512196,-0.037298838283825464,0.04946336198616994,-0.0808372744261833,-0.12328725838869638,-0.43897120445344723,0.05374495294436744,-0.062438081461890775,-0.13522008293596735,-0.554595933071638,-0.07756545118646381,-0.19724592566314644,-0.042455654878361615,-0.1261817979127572,-0.1729476222014357,-0.18974076809582277,-0.10897937616160443,-0.4231642590407096
5242,235,0,-0.27589620620899213,-0.056586952983722905,-0.33139988886189725,0.08758405189675843,-0.1182451229574762,-0.0672790748622566,-0.08879080403413686,-0.23843578263905252,0.03983211606298901,-0.05947131271793114,-0.1490609130196114,-0.3824103621347322,-0.05394993850392005,-0.1444145348967875,0.35474650393613416,-0.0762150585929497,-0.12347183505668868,-0.3110173341965052,-0.0766735163369703,-0.442893104309483
5337,236,1,0.15445259982487955,-0.14152891790295966,0.25455693765337667,0.07904368641266003,0.07042270057555676,0.4003562982794713,-0.18847924295814722,0.3139837578208484,0.11194433114253423,-0.07091429331402224,0.39063163307957066,0.18865211188630382,-0.2198612356523725,0.6489764446929801,0.26220687246162927,0.3299817957740098,0.5630133945175729,0.39988565553649585,0.5735342530004549,0.7151616619555501
4097,237,0,0.23098556985985644,-0.044354010713655904,-0.3071429853997193,0.06260447623464664,0.1232359453112174,-0.12032226689663743,-0.10231784056165959,0.3377105191490513,0.06059749280907235,-0.11773563364150491,0.6976675319320083,-0.16019441541186044,-0.11555339811714667,1.2689389765677068,-0.04717467357677899,0.47230576789839357,-0.2583337568648502,0.6421551015636905,-0.11711403819848386,-0.4331055473322283
4804,238,0,-0.5763967527103321,-0.041127785831447106,-0.2912481612073747,-0.14728433340605354,-0.2384760744648012,-0.07090429878071756,-0.07282358521558482,0.0107490410195066,-0.05898537342807622,-0.06990166843964109,-0.17250789038554484,-0.2945484247957368,-0.056843725491086954,-0.20281763075493767,-0.07919982604901118,-0.1317079839482508,-0.1616707681228845,-0.2995982955456887,-0.07998316398201764,-0.47195758698798124
3987,239,1,0.1857530401725925,0.2514822899679134,0.21127513012203414,0.08079678515869916,0.07425443253436648,-0.12318072967392298,-0.18885363161388466,0.34483561319122,0.10835165485300154,-0.08862148130884574,0.474242993398555,0.2019822651662213,0.2011077571988218,0.48273522851525935,0.26870665926175696,0.24898859315926247,0.5613102187148921,0.4979531143089903,0.8191705413825989,0.7720099744859829
1569,240,0,0.1899953517172016,-0.02533425666685282,-0.3332135136309779,-0.08612811634188698,-0.2383586396461356,-0.10297542556182977,0.22622031109163562,-0.362726953127337,-0.061881522982262155,-0.05506311539859462,-0.11719243632898313,-0.48458160797122124,-0.0565533664690038,-0.16271507674409255,-0.0649530141091303,0.3451510981844947,-0.15345381073806427,-0.23594593939482147,-0.12724583356946587,-0.39502558854325626
2328,241,0,0.18894061623005523,-0.036319154029899874,-0.24048868742112892,-0.11260712921852943,-0.2821271526322564,-0.10141426671016752,-0.08269397366702343,-0.3752162787774595,-0.04861061237052507,-0.06906733818103615,-0.13057240026025688,-0.373585942386834,-0.05828001189434475,-0.163087048917031,-0.03808380421512265,0.24661259499624963,-0.16056855508858925,-0.2346658221588753,-0.10971444603529869,-0.4037000127942483
354,242,1,0.14194438084340197,0.2496500819718982,0.09751373361461486,0.10612433114301538,0.03375973442044559,0.3607007174243753,-0.25073694603040947,0.24134037168516065,0.03212581951351861,0.3636329793254016,0.40036995509493384,0.22197404886400804,0.2319729691294252,0.3971275103795609,0.19046870542346914,0.3671540815519449,-0.3730847077951591,0.485456799376991,0.5106940002215908,0.7594783024618764
3408,243,0,0.27814388747409285,-0.1593842351255272,0.20400691437428206,-0.04360647068046303,-0.024513091654223634,-0.10795906247891483,-0.09540928842479669,0.4868971114114793,0.1246447812369047,-0.01399770229705799,-0.23921371048762452,-0.3342182745200191,0.16847194627509018,0.7854399483443921,-0.04998319985739862,-0.30644018743140183,-0.16922620459497062,0.5311529537735656,-0.1217932546227749,1.1216528302995667
345,244,0,0.3342489774180885,-0.07180461102544233,-0.2981999216637519,0.11195925615931152,-0.1923647019964206,0.4864822450925464,-0.11382878849353846,0.12686601024820857,-0.06811780077150244,-0.09212794984817117,-0.13149283485891286,0.6998218141391473,-0.06213700488326915,-0.23049616985193797,-0.006571001550667263,-0.23331219057516228,-0.194225625478697,-0.21121831671676716,-0.07463282975411492,-0.49573620309145056
4387,245,0,0.22293933177059488,-0.040683939785793585,-0.15853558512969332,0.05819899243568565,-0.13668721978572104,-0.07300039366836981,-0.047431633626581905,-0.3463500529106816,-0.05542237800470559,-0.05525159387438302,-0.16589671049148533,-0.5015654571355553,-0.05815499775277941,-0.14230298253268917,-0.040983948200477655,-0.09439963190841859,-0.1773042604102649,-0.18981959339001733,-0.10100257329745987,-0.3758391604339766
165,246,1,0.13490132030873095,0.24798784852335579,0.2050023556494536,0.10587819365754662,0.03926122780456188,0.22597127873608802,0.36508365025936157,0.2625610239097513,0.04401557654890403,0.3074565523210359,0.313971371405179,0.2620352510496223,0.20205774229977466,0.35915260196792703,0.3106574108903516,-0.4324305912137845,-0.33221756434027977,0.3939800666817796,0.5067409951427019,0.8141839139180593
1380,247,1,0.23625857900442504,-0.13005318671647156,0.2908191397429252,-0.06823411676405909,0.06824677641487738,-0.0481146080321583,0.36219133129737013,0.5238968967426089,0.17337310636393752,-0.02713882041713689,-0.19335996409394654,-0.46143934376030343,0.15459333275675152,-0.1218121404743821,0.37040147212668,-0.20405967583261475,0.5864545109280882,-0.39993916249822914,0.949513439273443,0.9101345772694313
845,248,0,0.2516385758685055,-0.039241914401854344,-0.09792175756166589,-0.005578783233125502,0.09788469867056675,-0.07226345651745966,-0.044946082222645206,-0.36803950374388483,-0.061976842986095175,-0.05881276422210954,-0.1701407575178546,-0.5650507038936888,-0.05550155222414752,-0.15129264269106152,-0.03766007819632423,-0.13309668054850013,-0.19084956888240892,-0.15747493548144845,-0.10580655212617768,-0.34416016549202055
1817,249,0,-0.5763967527103321,-0.041127785831447106,-0.2912481612073747,-0.14728433340605354,-0.2384760744648012,-0.07090429878071756,-0.07282358521558482,0.0107490410195066,-0.05898537342807622,-0.06990166843964109,-0.17250789038554484,-0.2945484247957368,-0.056843725491086954,-0.20281763075493767,-0.07919982604901118,-0.1317079839482508,-0.1616707681228845,-0.2995982955456887,-0.07998316398201764,-0.47195758698798124
737,250,0,-0.5763967527103321,-0.041127785831447106,-0.2912481612073747,-0.14728433340605354,-0.2384760744648012,-0.07090429878071756,-0.07282358521558482,0.0107490410195066,-0.05898537342807622,-0.06990166843964109,-0.17250789038554484,-0.2945484247957368,-0.056843725491086954,-0.20281763075493767,-0.07919982604901118,-0.1317079839482508,-0.1616707681228845,-0.2995982955456887,-0.07998316398201764,-0.47195758698798124
5073,251,0,-0.5763967527103321,-0.041127785831447106,-0.2912481612073747,-0.14728433340605354,-0.2384760744648012,-0.07090429878071756,-0.07282358521558482,0.0107490410195066,-0.05898537342807622,-0.06990166843964109,-0.17250789038554484,-0.2945484247957368,-0.056843725491086954,-0.20281763075493767,-0.07919982604901118,-0.1317079839482508,-0.1616707681228845,-0.2995982955456887,-0.07998316398201764,-0.47195758698798124
5172,252,0,-0.49263392940785106,-0.041399193842842415,-0.0598222844386816,0.0008616750401800158,0.039660935985364465,-0.0791079350187911,-0.11800446862427283,-0.4134287062840578,-0.08984511261286217,-0.07616353560259446,-0.1495751180833689,-0.40246498364272393,-0.05677241417115562,-0.20164000883593738,-0.17436057659502516,-0.1310368190018157,-0.159997085365008,-0.22660093974598775,-0.08136387207870052,-0.31787518624016436
2505,253,0,-0.5921742795917296,-0.039263435610246825,-0.23665104091894806,-0.06624186911513821,0.17750288005119863,-0.07132445722585178,-0.06716142424564049,0.07862112441197998,-0.06554079518946222,-0.07956311581808688,-0.1584002662263081,-0.3035329437569334,-0.05128925262855807,-0.21371401357265588,-0.08641135462772853,-0.15405448596498808,-0.18207085644744592,-0.26235960329116553,-0.08281914456510282,-0.4242574933018107
2101,254,0,-0.3614465426779299,-0.061535709563583445,0.004062405085070557,0.016429296234451125,0.0014281834317929482,-0.06500134152965606,-0.06195453858263564,-0.48179862078637575,-0.0896767674267905,-0.08963428711818909,-0.2224370758232986,-0.3934518899664457,-0.08541844707949121,-0.23716366607798797,-0.21420867667483046,-0.10593867386337685,-0.12354885265337857,0.38102431078615967,-0.08623368118624103,-0.4211528387408063
5366,255,0,0.26475017914517474,-0.03978250674680098,-0.15441420876456818,-0.020336156462479577,0.15251495308677518,-0.07065897126635048,-0.05184886979321127,-0.3343247762144761,-0.05809516515398142,-0.0670025135228313,-0.15933317546205225,-0.4240124525818753,-0.05516130836940078,-0.1548146033033139,-0.043814918239774424,-0.12118854690265353,-0.16818788133155796,-0.18586940682401853,-0.10465400149279257,-0.34731465918773224
855,256,1,0.1913288333960653,0.23787863133603845,0.2651457018644984,0.009781288715826003,0.062005804081499784,-0.12936615017615216,0.3371487859063446,0.42263782639497677,0.08965043919525578,-0.03188991311349475,0.6114076635512603,-0.11860421827939742,0.24464502048343584,0.4904588012391173,0.43568114691163284,0.38535565105869035,-0.2717152073948106,0.5576970455914594,0.7490247020599069,0.9260919676479294
1063,257,1,0.1621968979494395,-0.06002162477025549,0.36676532351377283,0.12695526236177176,0.16848071448379487,0.40445044177241724,-0.15198470237134576,0.34555668613407203,0.05824232010947914,0.5927160993766437,0.34811306428126176,0.14888099593165385,-0.17303318741612198,0.8010865329381388,0.3579490981914975,0.43203950765812155,0.6475517510731664,0.38111540702359575,0.5975176818189764,-0.1197163748341425
1737,258,0,-0.5574057710003328,-0.03581923521854364,-0.361862656187796,-0.13683277005167063,-0.1650008006099051,-0.07860940889958613,0.20917065321712566,0.06307202447911914,-0.07306317833196639,-0.06094005193281026,-0.15975202984811213,-0.35559875286705916,-0.06837796608262821,-0.208975400518165,-0.10748661552402562,-0.14200112428061926,-0.15364596711977682,-0.2881369672912029,-0.09753854320519362,-0.4685029011654442
4838,259,0,0.15371539335593212,-0.12477856946150168,0.08247565831525185,0.052130169304237285,-0.06032105632841169,-0.11971701761810753,-0.2160879046597067,0.3524357909495976,0.045861259856043425,-0.1521504418003593,0.4699943932303456,0.27109185245683104,0.20907411251905658,-0.20378109260525815,0.2370964128939307,0.17675432815657188,-0.20032314687160646,0.615762083845388,-0.2124124820540038,1.4037214637177966
4164,260,0,0.1939341703301726,-0.10107022261298919,-0.30152894747214065,-0.1916854706453852,-0.3295343858945536,-0.1194067403310058,-0.1616875213645211,-0.45535120809117147,0.049316678645644686,-0.13826306034716618,0.4660743355663293,0.3091694130910056,-0.15614047709090723,-0.2383567182217348,0.09633468404468244,-0.056146407150951226,0.08718402739752894,0.29877437374226384,-0.1523516288239064,-0.6603830170702786
3594,261,0,-0.32944819841010187,-0.03973665033374169,-0.06667258383355748,0.09524948380887831,-0.09784807615267989,-0.07050375472019264,-0.05009462813533683,-0.1998872245766382,-0.05546914069670478,-0.06353984751080595,-0.17678025667508632,-0.40063780907098495,-0.04849544438546958,-0.1519209136227145,-0.06361482137480956,-0.0997503174385904,-0.1346287195678742,-0.22298410945444472,-0.07111079512037594,-0.35904999217352257
1829,262,0,-0.5763967527103321,-0.041127785831447106,-0.2912481612073747,-0.14728433340605354,-0.2384760744648012,-0.07090429878071756,-0.07282358521558482,0.0107490410195066,-0.05898537342807622,-0.06990166843964109,-0.17250789038554484,-0.2945484247957368,-0.056843725491086954,-0.20281763075493767,-0.07919982604901118,-0.1317079839482508,-0.1616707681228845,-0.2995982955456887,-0.07998316398201764,-0.47195758698798124
